speaker,vowel,F1,F2,F1_lob,F2_lob
mas0M0kui0Tang2,a,517.8926069201364,1206.743340788677,0.2072022053470137,-0.7111743956145362
mas0M0kui0Tang2,a,525.8958579926898,1055.0061601836849,0.26946307463982583,-1.0563904165577644
mas0M0kui0Tang2,a,562.388834011784,1267.7516903006463,0.5533582554148604,-0.572374797659288
mas0M0kui0Tang2,ā,597.9947876349883,1276.8602324476628,0.8303528922797218,-0.5516520277748758
mas0M0kui0Tang2,a,554.6945315891841,1459.87391804247,0.49350083583749144,-0.13527908564367233
mas0M0kui0Tang2,a,557.0354532530552,1161.290195428172,0.5117119123634823,-0.8145844755840296
mas0M0kui0Tang2,a,486.581736603343,1704.832524938919,-0.03637905763791606,0.4220242412761008
mas0M0kui0Tang2,ā,637.7485967077652,1374.473918079362,1.1396155516831943,-0.32957192842795474
mas0M0kui0Tang2,a,354.98263383969027,842.3357857054931,-1.0601473315482586,-1.5402350494759818
mas0M0kui0Tang2,o,524.2651655525589,1048.7830353082813,0.25677718887273393,-1.0705485971615825
mas0M0kui0Tang2,a,597.8158140858518,1094.3484096446753,0.8289605770007634,-0.9668831859651845
mas0M0kui0Tang2,i,418.6543629682028,2308.383315343869,-0.5648164755024219,1.7951577176594253
mas0M0kui0Tang2,a,673.7185457087855,1271.175712481095,1.4194418713774393,-0.5645848327473068
mas0M0kui0Tang2,ā,653.6799438280887,1225.571511656828,1.2635526257203349,-0.6683385777693185
mas0M0kui0Tang2,o,453.31138678038667,970.1220574309432,-0.29520398801615616,-1.2495095458100811
mas0M0kui0Tang2,i,359.27539534490586,2300.529432124138,-1.0267520199981774,1.7772894120585296
mas0M0kui0Tang2,a,416.05076106291267,1687.8520490275187,-0.5850710591017924,0.38339209914400213
mas0M0kui0Tang2,i,350.43334878991465,2369.884616816789,-1.0955382544734662,1.9350788265969983
mas0M0kui0Tang2,a,658.0977036356893,1213.3324837647513,1.2979203549661833,-0.6961834902177375
mas0M0kui0Tang2,ā,633.7832323927523,1090.1591787257166,1.1087672092936776,-0.976414071031647
mas0M0kui0Tang2,i,325.7260428563303,2282.4825955065626,-1.287747436887335,1.736231201388659
mas0M0kui0Tang2,a,535.3633478183568,1245.790420016129,0.34311491202730615,-0.6223387044107647
mas0M0kui0Tang2,a,430.23813557993475,1909.8671369965027,-0.474701127881996,0.8884968134429571
mas0M0kui0Tang2,a,244.13426072894958,1174.957314828019,-1.922486399384945,-0.7834905238039873
mas0M0kui0Tang2,o,579.9038923839231,1266.5798570077245,0.6896157275443465,-0.5750408260181802
mas0M0kui0Tang2,a,447.1315196580509,1082.8085366619284,-0.3432799381097644,-0.9931374567866832
mas0M0kui0Tang2,o,402.7607301557965,1235.089085060916,-0.68846015307175,-0.6466852242109209
mas0M0kui0Tang2,a,546.8245519343831,1169.4513676081037,0.4322767445047771,-0.7960170593782223
mas0M0kui0Tang2,a,563.0203011426183,1266.9253589068678,0.5582707206292051,-0.5742547774678181
mas0M0kui0Tang2,u,340.66311693443885,912.8053374269244,-1.17154525750257,-1.3799103476070635
mas0M0kui0Tang2,a,623.8198607734769,1116.9817519033006,1.0312576856663616,-0.9153902537516292
mas0M0kui0Tang2,a,655.6022044350523,1180.6181014962417,1.2785067506518046,-0.7706117142648832
mas0M0kui0Tang2,ā,713.4671305364569,1258.7586837712076,1.7286638890418584,-0.5928347134032815
mas0M0kui0Tang2,a,625.5711990241889,1253.747623252429,1.0448821291489643,-0.6042353362835878
mas0M0kui0Tang2,a,370.3954445014847,964.6900843073669,-0.9402441845209496,-1.2618677835215961
mas0M0kui0Tang2,a,305.1397476716,1198.3108238968807,-1.4478974336949209,-0.7303591459592825
mas0M0kui0Tang2,a,406.45171067036364,943.5570400352251,-0.6597463649753257,-1.3099474000332387
mas0M0kui0Tang2,a,524.3631321157128,1178.2656252216827,0.2575393145799369,-0.7759638138335494
mas0M0kui0Tang2,a,552.1397007708845,1396.4860319722343,0.4736256643351373,-0.2794923477981527
mas0M0kui0Tang2,a,517.5713784296828,1241.5552727478894,0.20470322526055296,-0.631974053388655
mas0M0kui0Tang2,a,571.2230718873866,1256.0793052917545,0.6220837426810021,-0.5989305455097553
mas0M0kui0Tang2,i,290.17736132346795,2303.733385360518,-1.5642965285483061,1.784578699912312
mas0M0kui0Tang2,ā,564.3137824228754,1575.3907212705376,0.5683332899766755,0.127532250401169
mas0M0kui0Tang2,i,283.418161457559,1362.0291194357264,-1.616879367142308,-0.3578849882335104
mas0M0kui0Tang2,a,673.5251763687817,1210.6041873815345,1.417937564803264,-0.7023906150477404
mas0M0kui0Tang2,ā,647.7451860648343,1107.957310234917,1.217383490948384,-0.9359216873236271
mas0M0kui0Tang2,i,308.34443687035474,2380.273716696473,-1.4229667232225207,1.958714982925636
mas0M0kui0Tang2,a,276.41258636773495,1889.0781034548718,-1.671378868786626,0.8411998529360935
mas0M0kui0Tang2,o,454.6293189269704,1072.7887597388544,-0.28495120444465855,-1.0159333694715706
mas0M0kui0Tang2,i,352.46587994774455,2268.6512380755225,-1.079726285611812,1.7047635930045468
mas0M0kui0Tang2,a,397.2483940603405,1775.8079176279298,-0.7313430807752461,0.5834997778011104
mas0M0kui0Tang2,i,297.8068432568605,2292.5405890643137,-1.5049433765453828,1.759114060427133
mas0M0kui0Tang2,a,565.9628045573277,1505.5428572450905,0.5811617706332656,-0.03137805486553629
mas0M0kui0Tang2,a,509.8280414106989,1147.6201239605725,0.14446434362874977,-0.8456851435893172
mas0M0kui0Tang2,a,626.4239674012127,1282.8669472009854,1.0515161957273587,-0.5379862000732191
mas0M0kui0Tang2,ā,690.2300518547007,1289.7552923760386,1.5478922619323239,-0.5223145821959515
mas0M0kui0Tang2,a,678.7254965405593,1238.1522419573269,1.458393181097271,-0.6397162609608619
mas0M0kui0Tang2,ā,706.4242062212066,1191.2562082360482,1.6738738310696972,-0.7464090444614578
mas0M0kui0Tang2,a,565.9983182951721,1292.0325421205255,0.5814380478823469,-0.517133629891768
mas0M0kui0Tang2,a,541.2032688970825,1348.2176566680894,0.38854626981761836,-0.38930733443131726
mas0M0kui0Tang2,u,370.2641394726952,1178.460049892728,-0.9412656650618997,-0.7755214798515694
mas0M0kui0Tang2,a,518.8102052462372,1485.2516286836837,0.21434061309240982,-0.07754246332554153
mas0M0kui0Tang2,a,571.4268062057881,1229.669290268231,0.6236686830575396,-0.6590157551012386
mas0M0kui0Tang2,a,679.1510840359168,1171.1194527287664,1.4617040165541242,-0.7922220125370079
mas0M0kui0Tang2,a,586.7962677979252,1422.5948728280484,0.7432345982854921,-0.22009233709709963
mas0M0kui0Tang2,a,640.2909976094021,1186.2573363371864,1.1593940253049448,-0.757781937112089
mas0M0kui0Tang2,i,336.40524253956096,2383.248422318586,-1.204669166619184,1.96548271140358
mas0M0kui0Tang2,a,516.9176507250583,1682.6320623246668,0.19961758508736108,0.37151615000780336
mas0M0kui0Tang2,i,302.51050098543755,2239.5196391346494,-1.4683515195135095,1.6384865300593605
mas0M0kui0Tang2,i,301.3344954743205,2392.2509377732545,-1.4775001923155395,1.985964260825741
mas0M0kui0Tang2,a,680.4401952689167,1258.985632086151,1.471732589349616,-0.5923183851445636
mas0M0kui0Tang2,ā,573.0821832202565,1006.1177397769894,0.6365466011677933,-1.1676160627422294
mas0M0kui0Tang2,i,337.6342849591795,2294.261433567381,-1.195107895986851,1.7630291397085744
mas0M0kui0Tang2,u,296.2422710066742,1094.4516057528526,-1.5171148837847441,-0.966648405341874
mas0M0kui0Tang2,u,408.67245681682283,1101.389683365585,-0.6424701875439587,-0.9508636416016155
mas0M0kui0Tang2,a,606.373390697202,1212.3730045061827,0.8955337925643371,-0.6983663936465474
mas0M0kui0Tang2,i,323.47647602297957,2043.4660298728886,-1.3052478233311666,1.1924465640401367
mas0M0kui0Tang2,ā,626.0943964053776,1234.7587012669042,1.048952315560614,-0.6474368776837095
mas0M0kui0Tang2,ā,640.6167688892501,1186.1263892136355,1.161928345781723,-0.7580798538439404
mas0M0kui0Tang2,ā,557.1791985599192,1588.668028749188,0.5128301713910931,0.1577393442613842
mas0M0kui0Tang2,a,635.8436032591974,1205.7017268063505,1.124795755699073,-0.7135441630828908
mas0M0kui0Tang2,i,342.88086811169404,2292.3757455512,-1.1542923792760456,1.7587390262960878
mas0M0kui0Tang2,a,581.6839259535524,1374.370436565564,0.7034634047458749,-0.32980735837526287
mas0M0kui0Tang2,a,670.199003635245,1472.3497874818033,1.3920617795841495,-0.10689533692445972
mas0M0kui0Tang2,i,314.7112960558977,2334.0242149209867,-1.3734360782429726,1.8534931189771842
mas0M0kui0Tang2,ā,573.4877743418782,1584.9637093807112,0.6397018758906136,0.14931167750502433
mas0M0kui0Tang2,i,336.1953142302838,2248.6344684372407,-1.2063022928208083,1.6592236038000978
mas0M0kui0Tang2,a,656.6647323350487,1561.7941043859937,1.2867726303676759,0.09659869831817128
